ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Goodbye.DEVICE	Group	PleaseChoose.DEVICE	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Welcome.DEVICE	Block	BlockList	BlockList.Cycle	BlockList.Sample	InstructionsExpe.DEVICE	Procedure[Block]	Running[Block]	Trial	Bis.ACC	Bis.CRESP	Bis.DEVICE	Bis.DurationError	Bis.OnsetDelay	Bis.OnsetTime	Bis.OnsetToOnsetTime	Bis.RESP	Bis.RT	Bis.RTTime	Break.DEVICE	Break.FirstFrameTime	Break.FrameRate	Break.FramesDisplayed	Break.FramesDropped	CorrectAnswer	Determiner	Fixation.DEVICE	Fixation.DurationError	Fixation.OnsetDelay	Fixation.OnsetTime	Fixation.OnsetToOnsetTime	Fixation.RESP	Fixation.RT	Fixation.RTTime	Image	Image_red	Item_type	Procedure[Trial]	QSound	Running[Trial]	Sound	Stimulus.DEVICE	TrainingList	TrainingList.Cycle	TrainingList.Sample	TrialList1	TrialList1.Cycle	TrialList1.Sample	TrialList2	TrialList2.Cycle	TrialList2.Sample
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	21	1	2	Mouse	-999999	24	1582490	0	2	5022	1587512		0	0	0	0	2	generic	Mouse	-999999	30	1571206	0	2	1882	1573088	16.silla.plastico	16.silla.plastico_400	filler	TrialProc	fill.sillas.plastico	TrialList1	silla	Mouse				32	1	17			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	22	1	2	Mouse	-999999	28	1599457	0	2	3455	1602912		0	0	0	0	2	universal	Mouse	-999999	28	1587540	0	2	1996	1589536	14.4_winged_chicken	14.4_winged_chicken_400	critical	TrialProc	uni.gallinas.alas	TrialList1	gallina	Mouse				14	1	18			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	23	1	1	Mouse	-999999	24	1613757	0	1	2811	1616568		0	0	0	0	1	prop.name	Mouse	-999999	28	1602940	0	1	2052	1604992	5.ibaiondo.piscina	5.ibaiondo.piscina_400	filler	TrialProc	fill.Ibaiondo	TrialList1	ibaiondo	Mouse				37	1	19			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	24	1	2	Mouse	-999999	24	1626774	0	2	2466	1629240		0	0	0	0	2	prop.name	Mouse	-999999	39	1616607	0	1	1593	1618200	10.Oscar	10.Oscar_400	filler	TrialProc	fill.Oscar	TrialList1	oscar	Mouse				42	1	20			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	25	1	2	Mouse	-999999	25	1639258	0	2	3118	1642376		0	0	0	0	2	prop.name	Mouse	-999999	34	1629274	0	1	1286	1630560	11.winter-christmas-tree	11.winter-christmas-tree_400	filler	TrialProc	fill.Navidades	TrialList1	navidad	Mouse				43	1	21			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	26	1	2	Mouse	-999999	22	1652775	0	2	3929	1656704		0	0	0	0	2	generic	Mouse	-999999	32	1642408	0	1	1408	1643816	4.curly.haired.girl	4.curly.haired.girl_400	filler	TrialProc	fill..niñas.rizos	TrialList1	niña_rizados	Mouse				20	1	22			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	27	1	2	Mouse	-999999	13	1666809	0	2	239	1667048		0	0	0	0	2	generic	Mouse	-999999	38	1656742	0	1	1842	1658584	15.cama.redonda	15.cama.redonda_400	filler	TrialProc	fill.camas.redondas	TrialList1	cama	Mouse				31	1	23			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	28	0	1	Mouse	-999999	20	1682526	0	2	6002	1688528		0	0	0	0	1	generic	Mouse	-999999	44	1667092	0	2	4620	1671712	8.disabled.man	8.disabled.man_400	critical	TrialProc	gen.personas.brazos	TrialList1	persona_brazos	Mouse				8	1	24			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	29	1	1	Mouse	-999999	28	1748061	0	1	4011	1752072	Mouse	1688	23958.4509427571	1062	0	1	generic	Mouse	-999999	52	1733094	0	1	5050	1738144	5.ciervo.sin.cuernos	5.ciervo.sin.cuernos_400	critical	TrialProc	gen.ciervos.cuernos	TrialList1	ciervo	Mouse				5	1	25			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	30	1	1	Mouse	-999999	26	1763712	0	1	2840	1766552		1688	23958.4509427571	1062	0	1	prop.name	Mouse	-999999	39	1752111	0	1	3049	1755160	4.peter_pan	4.peter_pan_400	filler	TrialProc	fill.Peter.Pan	TrialList1	peterpan	Mouse				36	1	26			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	31	1	2	Mouse	-999999	20	1777679	0	2	3433	1781112		1688	23958.4509427571	1062	0	2	generic	Mouse	-999999	43	1766595	0	1	1957	1768552	11.restaurante_italiano	11.restaurante_italiano_400	filler	TrialProc	fill.restaurantes	TrialList1	restaurante	Mouse				27	1	27			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	32	1	1	Mouse	-999999	24	1794063	0	1	17	1794080		1688	23958.4509427571	1062	0	1	generic	Mouse	-999999	33	1781145	0	1	2487	1783632	1.gato.sin.bigotes	1.gato.sin.bigotes_400	critical	TrialProc	gen.gatos.bigotes	TrialList1	gato	Mouse				1	1	28			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	33	1	2	Mouse	-999999	20	1807063	0	2	2905	1809968		1688	23958.4509427571	1062	0	2	universal	Mouse	-999999	32	1794112	0	1	2672	1796784	16.vaca.blanca	16.vaca.blanca_400	critical	TrialProc	uni.vacas.manchas	TrialList1	vaca	Mouse				16	1	29			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	34	1	2	Mouse	-999999	18	1820447	0	2	2953	1823400		1688	23958.4509427571	1062	0	2	universal	Mouse	-999999	45	1810013	0	1	1227	1811240	11.bald-beauty	11.bald-beauty_400	critical	TrialProc	uni.personas.pelo	TrialList1	persona_pelo	Mouse				11	1	30			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	35	1	2	Mouse	-999999	17	1833180	0	2	3156	1836336		1688	23958.4509427571	1062	0	2	generic	Mouse	-999999	30	1823430	0	1	1202	1824632	7.mesa.verde	7.mesa.verde_400	filler	TrialProc	fill.mesas.verdes	TrialList1	mesa	Mouse				23	1	31			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	36	1	2	Mouse	-999999	18	1847431	0	2	3313	1850744		1688	23958.4509427571	1062	0	2	universal	Mouse	-999999	44	1836380	0	1	1548	1837928	15.rana.con3ojos	15.rana.con3ojos_400	critical	TrialProc	uni.ranas.ojos	TrialList1	rana	Mouse				15	1	32			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	37	1	2	Mouse	-999999	28	1861598	0	2	4234	1865832		1688	23958.4509427571	1062	0	2	prop.name	Mouse	-999999	37	1850781	0	1	2395	1853176	9.alaves	9.alaves_400	filler	TrialProc	fill.Alaves	TrialList1	alaves	Mouse				41	1	33			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	38	1	1	Mouse	-999999	22	1876415	0	1	3233	1879648		1688	23958.4509427571	1062	0	1	generic	Mouse	-999999	33	1865865	0	1	1303	1867168	7.tuskless-elephant	7.tuskless-elephant_400	critical	TrialProc	gen.elefantes.colmillos	TrialList1	elefante	Mouse				7	1	34			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	39	0	2	Mouse	-999999	22	1890415	0	1	3561	1893976		1688	23958.4509427571	1062	0	2	generic	Mouse	-999999	34	1879682	0	1	1654	1881336	2.pajaro.amarillo	2.pajaro.amarillo_400	filler	TrialProc	fill.pajaros.amarillos	TrialList1	pajaro	Mouse				18	1	35			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	40	1	2	Mouse	-999999	23	1903216	0	2	4704	1907920		1688	23958.4509427571	1062	0	2	prop.name	Mouse	-999999	39	1894015	0	1	1225	1895240	15.garfio	15.garfio_400	filler	TrialProc	fill.Garfio	TrialList1	garfio	Mouse				47	1	36			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	41	1	1	Mouse	-999999	20	1918116	0	1	3484	1921600		1688	23958.4509427571	1062	0	1	generic	Mouse	-999999	46	1907966	0	2	994	1908960	3.caballo.tres	3.caballo.tres_400	critical	TrialProc	gen.caballos.patas	TrialList1	caballo	Mouse				3	1	37			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	42	1	2	Mouse	-999999	23	1932666	0	2	3022	1935688		1688	23958.4509427571	1062	0	2	generic	Mouse	-999999	49	1921649	0	1	1967	1923616	10.Casas-con-techo-de-chapas-negras	10.Casas-con-techo-de-chapas-negras_400	filler	TrialProc	fill.tejados	TrialList1	casa	Mouse				26	1	38			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	43	1	1	Mouse	-999999	17	1946117	0	1	3651	1949768		1688	23958.4509427571	1062	0	1	prop.name	Mouse	-999999	45	1935733	0	1	1115	1936848	2.Virgen_Blanca	2.Virgen_Blanca_400	filler	TrialProc	fill.Virgen.Blanca	TrialList1	virgen_blanca	Mouse				34	1	39			
Generico_V2	2	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2835936</Frequency><Timestamp dt:dt="r8">1566065164</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-10-23T09:19:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-2-1	59.996	1.0.0.341	Mouse	1	Keyboard	1566578771	Full	3.0.3.80	3.0.3.80	10-23-2019	23/10/2019 9:19:17	11:19:17	3..0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	44	1	2	Mouse	-999999	20	1958267	0	2	2749	1961016		1688	23958.4509427571	1062	0	2	generic	Mouse	-999999	49	1949817	0	1	631	1950448	9.lechuga-morada	9.lechuga-morada_400	filler	TrialProc	fill.lechugas.moradas	TrialList1	lechuga	Mouse				25	1	40			
